row_id,series_id,year_month,step,p10,p25,p50,p75,p90,target
20_2025-08,20,2025-08,4,1430277.625,1461208.875,1506031.0,1547499.125,1580001.0,1510145.75
20_2025-09,20,2025-09,5,1440360.375,1474291.375,1516458.125,1556695.25,1586197.375,1607549.5
20_2025-10,20,2025-10,6,1477310.875,1519600.25,1559650.875,1589397.25,1604331.625,1650232.25
20_2025-06,20,2025-06,1,1438908.0,1482278.25,1534139.625,1578769.0,1596453.75,1538592.0
20_2025-07,20,2025-07,2,1446676.0,1492559.125,1542183.0,1583076.25,1598794.375,1655951.875
20_2025-08,20,2025-08,3,1440996.0,1483614.875,1532010.75,1577122.25,1596378.0,1510145.75
20_2025-09,20,2025-09,4,1439519.75,1481370.25,1531270.625,1577321.75,1596815.0,1607549.5
20_2025-10,20,2025-10,5,1450475.625,1498407.0,1547263.125,1586464.0,1601245.5,1650232.25
20_2025-11,20,2025-11,6,1444113.0,1488353.25,1538094.75,1581397.5,1597534.625,1516880.625
20_2025-07,20,2025-07,1,1488476.375,1524131.625,1559142.125,1587595.25,1601263.375,1655951.875
20_2025-08,20,2025-08,2,1440768.0,1484718.75,1522753.375,1559756.25,1587927.875,1510145.75
20_2025-09,20,2025-09,3,1440492.125,1483607.25,1521593.25,1558386.375,1587291.25,1607549.5
20_2025-10,20,2025-10,4,1488002.5,1524141.875,1559984.875,1588894.375,1602092.75,1650232.25
20_2025-11,20,2025-11,5,1466128.5,1505804.875,1540799.75,1577994.25,1595647.875,1516880.625
20_2025-12,20,2025-12,6,1478357.0,1514425.0,1547429.75,1581876.125,1598262.25,1702330.5
20_2025-08,20,2025-08,1,1482287.0,1524479.5,1576607.25,1595274.75,1632932.625,1510145.75
20_2025-09,20,2025-09,2,1484746.5,1526959.625,1576677.375,1602154.0,1647196.875,1607549.5
20_2025-10,20,2025-10,3,1496197.75,1536913.75,1585367.0,1607110.125,1652196.0,1650232.25
20_2025-11,20,2025-11,4,1486026.25,1527724.875,1578803.375,1595112.875,1632037.375,1516880.625
20_2025-12,20,2025-12,5,1441981.375,1485421.625,1516545.0,1553323.375,1601090.25,1702330.5
20_2026-01,20,2026-01,6,1502654.625,1536811.25,1582756.75,1627164.25,1658751.5,1608463.5
20_2025-09,20,2025-09,1,1461297.5,1503115.625,1534848.0,1589057.625,1614497.0,1607549.5
20_2025-10,20,2025-10,2,1435383.5,1495097.875,1533368.625,1588960.5,1621797.75,1650232.25
20_2025-11,20,2025-11,3,1437120.375,1495754.75,1529731.0,1586973.625,1614093.625,1516880.625
20_2025-12,20,2025-12,4,1461426.375,1505144.25,1539387.0,1590120.375,1618190.5,1702330.5
20_2026-01,20,2026-01,5,1450331.5,1504494.625,1538174.75,1591184.0,1621832.75,1608463.5
20_2026-02,20,2026-02,6,1433461.5,1493140.125,1524422.5,1583994.25,1606604.375,1480403.125
20_2025-10,20,2025-10,1,1473697.625,1519479.5,1566970.0,1607011.125,1644472.25,1650232.25
20_2025-11,20,2025-11,2,1452051.0,1501044.5,1545709.75,1589336.625,1621385.25,1516880.625
20_2025-12,20,2025-12,3,1462400.375,1509396.125,1553378.75,1594662.125,1627296.125,1702330.5
20_2026-01,20,2026-01,4,1473698.125,1519707.375,1568049.5,1607405.875,1645213.625,1608463.5
20_2026-02,20,2026-02,5,1458483.5,1504975.875,1548411.25,1590711.125,1620846.75,1480403.125
20_2026-03,20,2026-03,6,1471826.875,1514272.375,1554499.25,1595118.0,1626097.0,1636590.75
21_2024-11,21,2024-11,1,1379749.375,1405779.5,1434774.5,1466296.25,1495661.625,1428033.0
21_2024-12,21,2024-12,2,1369183.25,1390514.875,1417519.25,1449925.375,1483991.75,1484646.0
21_2025-01,21,2025-01,3,1397230.875,1427740.375,1460503.25,1494890.75,1522906.125,1506464.75
21_2025-02,21,2025-02,4,1370372.875,1394762.5,1426859.25,1461519.125,1493969.875,1349178.75
21_2025-03,21,2025-03,5,1361367.625,1379531.75,1405556.0,1436100.5,1469824.375,1434091.125
21_2025-04,21,2025-04,6,1394938.0,1424845.125,1457191.375,1491704.25,1518165.875,1446450.25
21_2024-12,21,2024-12,1,1366306.75,1387136.375,1413561.625,1443713.25,1476063.375,1484646.0
21_2025-01,21,2025-01,2,1389260.75,1418461.125,1450604.625,1485394.375,1513420.75,1506464.75
21_2025-02,21,2025-02,3,1372780.25,1399531.875,1431728.125,1464646.5,1495785.375,1349178.75
21_2025-03,21,2025-03,4,1362240.5,1382715.25,1410523.0,1442504.125,1476079.5,1434091.125
21_2025-04,21,2025-04,5,1386502.75,1415637.875,1446354.375,1478588.375,1506703.0,1446450.25
21_2025-05,21,2025-05,6,1375711.25,1402470.125,1432914.625,1463626.25,1493572.625,1490937.25
21_2025-01,21,2025-01,1,1402701.75,1437993.875,1475242.25,1505839.75,1528640.5,1506464.75
21_2025-02,21,2025-02,2,1366768.125,1393307.125,1430069.625,1466687.25,1495869.5,1349178.75
21_2025-03,21,2025-03,3,1367197.375,1394801.0,1431619.5,1468013.625,1497208.0,1434091.125
21_2025-04,21,2025-04,4,1392421.25,1428450.5,1465857.125,1500136.875,1525859.0,1446450.25
21_2025-05,21,2025-05,5,1372541.375,1401254.0,1438956.75,1475337.125,1502841.625,1490937.25
21_2025-06,21,2025-06,6,1373413.75,1401577.75,1437647.0,1473149.375,1500590.75,1444999.75
21_2025-02,21,2025-02,1,1370728.25,1392801.25,1424250.5,1457589.25,1487719.375,1349178.75
21_2025-03,21,2025-03,2,1422180.875,1463774.875,1495561.875,1515238.25,1533134.375,1434091.125
21_2025-04,21,2025-04,3,1438218.0,1477285.0,1502894.75,1521071.5,1541309.375,1446450.25
21_2025-05,21,2025-05,4,1369726.25,1394102.5,1429072.75,1466478.75,1498618.375,1490937.25
21_2025-06,21,2025-06,5,1375980.75,1403012.125,1439012.375,1476258.5,1504594.875,1444999.75
21_2025-07,21,2025-07,6,1436199.75,1473256.75,1500316.75,1518310.25,1536491.0,1551480.25
21_2025-03,21,2025-03,1,1390481.75,1421926.625,1452921.5,1481137.125,1501733.375,1434091.125
21_2025-04,21,2025-04,2,1393325.25,1425490.75,1456781.75,1485595.875,1506731.5,1446450.25
21_2025-05,21,2025-05,3,1384748.0,1418112.375,1449673.875,1478805.125,1500681.0,1490937.25
21_2025-06,21,2025-06,4,1389297.625,1423017.25,1455425.625,1484039.875,1505083.875,1444999.75
21_2025-07,21,2025-07,5,1426465.875,1456351.875,1486651.0,1510315.75,1529029.875,1551480.25
21_2025-08,21,2025-08,6,1340834.125,1366218.375,1398303.625,1430246.625,1460035.875,1418545.0
21_2025-04,21,2025-04,1,1400139.375,1432584.875,1464160.75,1495704.5,1516731.625,1446450.25
21_2025-05,21,2025-05,2,1363416.375,1398256.25,1433404.5,1467537.125,1490386.0,1490937.25
21_2025-06,21,2025-06,3,1338450.0,1365253.875,1399319.375,1439913.0,1475847.0,1444999.75
21_2025-07,21,2025-07,4,1411041.0,1445468.375,1483543.25,1506358.75,1523393.0,1551480.25
21_2025-08,21,2025-08,5,1379224.125,1413653.375,1445355.25,1477339.375,1500420.375,1418545.0
21_2025-09,21,2025-09,6,1379574.375,1410042.0,1439238.5,1474094.625,1499400.625,1507005.125
21_2025-05,21,2025-05,1,1339815.0,1369159.125,1412118.25,1451025.0,1481199.5,1490937.25
21_2025-06,21,2025-06,2,1393401.75,1429777.875,1463648.125,1497316.25,1518039.25,1444999.75
21_2025-07,21,2025-07,3,1416841.875,1446892.375,1481149.0,1508001.875,1525137.625,1551480.25
21_2025-08,21,2025-08,4,1340921.375,1370399.375,1410505.25,1447787.5,1478260.625,1418545.0
21_2025-09,21,2025-09,5,1367647.625,1398798.25,1435177.875,1469904.375,1492176.75,1507005.125
21_2025-10,21,2025-10,6,1410611.625,1439947.375,1474112.125,1501920.375,1517311.75,1537905.5
21_2025-06,21,2025-06,1,1372723.875,1411654.875,1452582.5,1490262.25,1513395.25,1444999.75
21_2025-07,21,2025-07,2,1380386.375,1419789.25,1458844.75,1494168.5,1515621.625,1551480.25
21_2025-08,21,2025-08,3,1372249.375,1410590.5,1449025.875,1485901.0,1509650.25,1418545.0
21_2025-09,21,2025-09,4,1372902.25,1411166.25,1449981.0,1487586.375,1510901.25,1507005.125
21_2025-10,21,2025-10,5,1375402.5,1416560.625,1458546.375,1495634.125,1517479.25,1537905.5
21_2025-11,21,2025-11,6,1369239.75,1407773.75,1447279.25,1485212.25,1508848.0,1403796.625
21_2025-07,21,2025-07,1,1410919.875,1441893.25,1474284.75,1500203.375,1517309.875,1551480.25
21_2025-08,21,2025-08,2,1373595.375,1411180.125,1442802.625,1474535.875,1499016.375,1418545.0
21_2025-09,21,2025-09,3,1374450.625,1410955.5,1442005.25,1473544.375,1498301.5,1507005.125
21_2025-10,21,2025-10,4,1410724.5,1441856.75,1474796.0,1501186.625,1518000.75,1537905.5
21_2025-11,21,2025-11,5,1384880.375,1419833.5,1450615.0,1482711.375,1503787.75,1403796.625
21_2025-12,21,2025-12,6,1396087.125,1427157.75,1456168.25,1486485.375,1507030.375,1566589.125
21_2025-08,21,2025-08,1,1393092.0,1430600.125,1469625.75,1501697.5,1532205.25,1418545.0
21_2025-09,21,2025-09,2,1394075.5,1431918.125,1471506.0,1508528.125,1542108.375,1507005.125
21_2025-10,21,2025-10,3,1408384.75,1444359.0,1484504.375,1518275.875,1549792.0,1537905.5
21_2025-11,21,2025-11,4,1394779.125,1432196.75,1471114.875,1501283.375,1531180.5,1403796.625
21_2025-12,21,2025-12,5,1375813.5,1412386.5,1444192.0,1483196.625,1519494.125,1566589.125
21_2026-01,21,2026-01,6,1405004.25,1438924.375,1475782.75,1514436.625,1544981.25,1491364.0
21_2025-09,21,2025-09,1,1389286.0,1416071.375,1445518.375,1490265.875,1525685.75,1507005.125
21_2025-10,21,2025-10,2,1385501.875,1423295.5,1466671.375,1509999.0,1541111.375,1537905.5
21_2025-11,21,2025-11,3,1373752.375,1412552.625,1439744.875,1481824.875,1518934.875,1403796.625
21_2025-12,21,2025-12,4,1395282.25,1428306.25,1470023.25,1498414.5,1529573.875,1566589.125
21_2026-01,21,2026-01,5,1395822.75,1430466.375,1467570.0,1505420.75,1532791.625,1491364.0
21_2026-02,21,2026-02,6,1350680.875,1386323.0,1427774.5,1468563.75,1506475.5,1372641.0
21_2025-10,21,2025-10,1,1393502.125,1434779.375,1477331.875,1514120.0,1546058.125,1537905.5
21_2025-11,21,2025-11,2,1370851.625,1413341.5,1453961.0,1492306.75,1522842.125,1403796.625
21_2025-12,21,2025-12,3,1380536.75,1421400.0,1460710.875,1497141.75,1527363.25,1566589.125
21_2026-01,21,2026-01,4,1397087.25,1437146.375,1479560.375,1514999.125,1546626.625,1491364.0
21_2026-02,21,2026-02,5,1377414.25,1417751.875,1457271.875,1493905.75,1522684.125,1372641.0
21_2026-03,21,2026-03,6,1388840.25,1426312.75,1462627.875,1498401.375,1527186.625,1509559.75
22_2024-11,22,2024-11,1,1354137.875,1382072.0,1414359.25,1447494.375,1478457.875,1435105.0
22_2024-12,22,2024-12,2,1348325.75,1375740.75,1406366.5,1440251.25,1475514.125,1486874.875
22_2025-01,22,2025-01,3,1365876.0,1397569.625,1430952.75,1467423.5,1498015.75,1514461.0
22_2025-02,22,2025-02,4,1339468.0,1368659.125,1402950.375,1438949.25,1472877.375,1351030.25
22_2025-03,22,2025-03,5,1341030.875,1368756.875,1399842.5,1434388.125,1470023.375,1439804.25
22_2025-04,22,2025-04,6,1371155.375,1402976.75,1437267.375,1474981.625,1502804.875,1444457.0
22_2024-12,22,2024-12,1,1353205.375,1376867.75,1403002.375,1431537.125,1462740.75,1486874.875
22_2025-01,22,2025-01,2,1377760.875,1410102.625,1440135.625,1474240.625,1498389.375,1514461.0
22_2025-02,22,2025-02,3,1350612.75,1384346.5,1420634.25,1451246.375,1479760.5,1351030.25
22_2025-03,22,2025-03,4,1344940.375,1370085.875,1398338.5,1429176.75,1462082.75,1439804.25
22_2025-04,22,2025-04,5,1369931.875,1403990.875,1434222.875,1466019.625,1493985.875,1444457.0
22_2025-05,22,2025-05,6,1358268.0,1391395.375,1425255.0,1452819.5,1481022.5,1509502.125
22_2025-01,22,2025-01,1,1380564.0,1417791.25,1454932.625,1489558.0,1511961.25,1514461.0
22_2025-02,22,2025-02,2,1358813.375,1395268.375,1433677.875,1469143.875,1496034.75,1351030.25
22_2025-03,22,2025-03,3,1358043.0,1394492.75,1433361.125,1469564.875,1496578.125,1439804.25
22_2025-04,22,2025-04,4,1370745.5,1409001.375,1446274.625,1484320.875,1508120.0,1444457.0
22_2025-05,22,2025-05,5,1355952.875,1393393.0,1433345.75,1470080.125,1497567.375,1509502.125
22_2025-06,22,2025-06,6,1362564.5,1398609.375,1437217.0,1474739.25,1499401.625,1457444.625
22_2025-02,22,2025-02,1,1385371.875,1420222.5,1453259.875,1484329.25,1511617.75,1351030.25
22_2025-03,22,2025-03,2,1448580.75,1486076.375,1511463.5,1534243.25,1559184.625,1439804.25
22_2025-04,22,2025-04,3,1456646.125,1492306.375,1517928.125,1542436.375,1571294.375,1444457.0
22_2025-05,22,2025-05,4,1377972.375,1419961.75,1459874.5,1499317.25,1531372.375,1509502.125
22_2025-06,22,2025-06,5,1387019.5,1428298.0,1469507.375,1505575.625,1534442.125,1457444.625
22_2025-07,22,2025-07,6,1451366.25,1488649.875,1514807.0,1539810.625,1569765.875,1562646.875
22_2025-03,22,2025-03,1,1370332.875,1403364.625,1441227.125,1476700.75,1502313.25,1439804.25
22_2025-04,22,2025-04,2,1374616.875,1410686.125,1449336.0,1485861.375,1512338.875,1444457.0
22_2025-05,22,2025-05,3,1365684.625,1400108.375,1438013.625,1473339.25,1501457.375,1509502.125
22_2025-06,22,2025-06,4,1368831.25,1404565.125,1443494.5,1479886.25,1506109.5,1457444.625
22_2025-07,22,2025-07,5,1392257.75,1429836.625,1469513.0,1502139.25,1525362.375,1562646.875
22_2025-08,22,2025-08,6,1340795.625,1367878.625,1404257.5,1441961.125,1476781.0,1437092.25
22_2025-04,22,2025-04,1,1381489.375,1415353.0,1448091.25,1482073.875,1509317.0,1444457.0
22_2025-05,22,2025-05,2,1361895.875,1398509.75,1435132.25,1467342.75,1497219.375,1509502.125
22_2025-06,22,2025-06,3,1345035.375,1379059.75,1420032.625,1457886.75,1491026.0,1457444.625
22_2025-07,22,2025-07,4,1376064.125,1416263.75,1455146.625,1491512.75,1519589.5,1562646.875
22_2025-08,22,2025-08,5,1372962.625,1408601.875,1442709.625,1475168.625,1502461.125,1437092.25
22_2025-09,22,2025-09,6,1368922.0,1403701.75,1438317.625,1471256.875,1499534.875,1513519.5
22_2025-05,22,2025-05,1,1345283.125,1377274.625,1418580.375,1454541.5,1485554.75,1509502.125
22_2025-06,22,2025-06,2,1381764.125,1421765.75,1456473.75,1490115.25,1515735.5,1457444.625
22_2025-07,22,2025-07,3,1395198.5,1433701.125,1467326.875,1498678.75,1521048.5,1562646.875
22_2025-08,22,2025-08,4,1347692.875,1379785.875,1420169.875,1455381.375,1486090.25,1437092.25
22_2025-09,22,2025-09,5,1366919.875,1400604.875,1437095.25,1467686.875,1494734.5,1513519.5
22_2025-10,22,2025-10,6,1399488.125,1433942.625,1463345.125,1493880.25,1515494.5,1559049.125
22_2025-06,22,2025-06,1,1368502.875,1408492.125,1448925.25,1490984.625,1512530.625,1457444.625
22_2025-07,22,2025-07,2,1374237.125,1416026.75,1456091.25,1494683.875,1514464.875,1562646.875
22_2025-08,22,2025-08,3,1369198.625,1408815.0,1447429.875,1489872.75,1511882.5,1437092.25
22_2025-09,22,2025-09,4,1367063.125,1405645.375,1445468.5,1488154.25,1511314.875,1513519.5
22_2025-10,22,2025-10,5,1375946.25,1418806.25,1458265.5,1496026.75,1515535.5,1559049.125
22_2025-11,22,2025-11,6,1372152.875,1412491.125,1452302.125,1492791.5,1513033.125,1449174.5
22_2025-07,22,2025-07,1,1372113.25,1410073.75,1447280.625,1481563.0,1506216.875,1562646.875
22_2025-08,22,2025-08,2,1387496.375,1423630.125,1455274.125,1486594.25,1508364.5,1437092.25
22_2025-09,22,2025-09,3,1394643.0,1427910.0,1455847.875,1486546.125,1508931.125,1513519.5
22_2025-10,22,2025-10,4,1410512.75,1444542.625,1477809.875,1502312.125,1519552.375,1559049.125
22_2025-11,22,2025-11,5,1391587.25,1427895.5,1458670.0,1490356.0,1512016.75,1449174.5
22_2025-12,22,2025-12,6,1369909.875,1408848.25,1446689.25,1481492.625,1506462.5,1597543.75
22_2025-08,22,2025-08,1,1394798.875,1433591.25,1472938.125,1511722.5,1548318.375,1437092.25
22_2025-09,22,2025-09,2,1395879.75,1434854.5,1474392.625,1514505.5,1552862.625,1513519.5
22_2025-10,22,2025-10,3,1402951.25,1440744.25,1482076.875,1520418.625,1558128.875,1559049.125
22_2025-11,22,2025-11,4,1396657.0,1434618.125,1473795.25,1511582.375,1548070.625,1449174.5
22_2025-12,22,2025-12,5,1376728.125,1415364.375,1450003.625,1491998.0,1529712.875,1597543.75
22_2026-01,22,2026-01,6,1400095.75,1439123.625,1480106.5,1521750.75,1559820.5,1535670.375
22_2025-09,22,2025-09,1,1389637.75,1426509.25,1460041.75,1499536.75,1534538.75,1513519.5
22_2025-10,22,2025-10,2,1389231.875,1427967.75,1464944.5,1504755.25,1540288.0,1559049.125
22_2025-11,22,2025-11,3,1379658.625,1418870.375,1456475.0,1497278.75,1532083.875,1449174.5
22_2025-12,22,2025-12,4,1387059.625,1426762.125,1466247.125,1508177.0,1546449.75,1597543.75
22_2026-01,22,2026-01,5,1379605.25,1417797.5,1452635.25,1492762.0,1526879.0,1535670.375
22_2026-02,22,2026-02,6,1385417.75,1424045.625,1458338.25,1499089.25,1534609.125,1411639.5
22_2025-10,22,2025-10,1,1378262.125,1438907.5,1469555.375,1510805.75,1546156.875,1559049.125
22_2025-11,22,2025-11,2,1377380.25,1438149.0,1464022.25,1508861.25,1528097.875,1449174.5
22_2025-12,22,2025-12,3,1382253.5,1438901.0,1465823.125,1509404.625,1530553.875,1597543.75
22_2026-01,22,2026-01,4,1381041.0,1439043.25,1474607.875,1511688.875,1550538.5,1535670.375
22_2026-02,22,2026-02,5,1384054.25,1438670.375,1468945.0,1510434.875,1529257.625,1411639.5
22_2026-03,22,2026-03,6,1396077.875,1440111.0,1468586.5,1510382.625,1530778.25,1550016.125
23_2024-11,23,2024-11,1,1259283.375,1284212.5,1313473.5,1344360.5,1374463.0,1293553.75
23_2024-12,23,2024-12,2,1258402.625,1283259.25,1312305.0,1343034.875,1373799.375,1336189.625
23_2025-01,23,2025-01,3,1269580.0,1297154.5,1328123.375,1360237.125,1389740.125,1359747.5
23_2025-02,23,2025-02,4,1257096.375,1283240.25,1312710.875,1343849.375,1374838.125,1184102.0
23_2025-03,23,2025-03,5,1257161.25,1282435.625,1311219.875,1341699.625,1373299.625,1266051.625
23_2025-04,23,2025-04,6,1271715.375,1298968.875,1329739.5,1361993.5,1390419.75,1289171.875
23_2024-12,23,2024-12,1,1256074.25,1279085.125,1305727.875,1334099.75,1364414.75,1336189.625
23_2025-01,23,2025-01,2,1272702.5,1299874.75,1332089.875,1366800.5,1396264.875,1359747.5
23_2025-02,23,2025-02,3,1247963.0,1274345.5,1305467.0,1339766.875,1374516.625,1184102.0
23_2025-03,23,2025-03,4,1257735.625,1281265.875,1308822.5,1339513.625,1371268.625,1266051.625
23_2025-04,23,2025-04,5,1279117.375,1305460.375,1335770.75,1367157.875,1394252.75,1289171.875
23_2025-05,23,2025-05,6,1255800.75,1278195.875,1305450.5,1337285.75,1369440.625,1332468.75
23_2025-01,23,2025-01,1,1281443.125,1310167.125,1342619.0,1374353.125,1401206.5,1359747.5
23_2025-02,23,2025-02,2,1258421.875,1283771.875,1312960.75,1344570.25,1374605.75,1184102.0
23_2025-03,23,2025-03,3,1257660.5,1282813.125,1311823.5,1343354.0,1373939.25,1266051.625
23_2025-04,23,2025-04,4,1279316.125,1307139.5,1339261.25,1371416.75,1398245.375,1289171.875
23_2025-05,23,2025-05,5,1254785.25,1278509.125,1306916.25,1339194.375,1370132.25,1332468.75
23_2025-06,23,2025-06,6,1260256.25,1284381.5,1313120.5,1344018.625,1373603.75,1305789.625
23_2025-02,23,2025-02,1,1260403.375,1284816.625,1312023.0,1344307.875,1375103.875,1184102.0
23_2025-03,23,2025-03,2,1282016.75,1315675.25,1352560.75,1382588.25,1406198.125,1266051.625
23_2025-04,23,2025-04,3,1282693.0,1314669.25,1349435.375,1379575.5,1403877.875,1289171.875
23_2025-05,23,2025-05,4,1254569.75,1278280.125,1305369.75,1338413.5,1371236.375,1332468.75
23_2025-06,23,2025-06,5,1255510.375,1278233.5,1307318.375,1342107.625,1373242.75,1305789.625
23_2025-07,23,2025-07,6,1276772.25,1306039.375,1338671.375,1368195.0,1393392.0,1351727.5
23_2025-03,23,2025-03,1,1242620.0,1284054.25,1320207.5,1350843.75,1377814.875,1266051.625
23_2025-04,23,2025-04,2,1251954.875,1291941.0,1328601.375,1360689.625,1387797.375,1289171.875
23_2025-05,23,2025-05,3,1242974.875,1285595.25,1323620.375,1357335.125,1385696.75,1332468.75
23_2025-06,23,2025-06,4,1249946.25,1290373.5,1326779.375,1357793.375,1385625.25,1305789.625
23_2025-07,23,2025-07,5,1284177.0,1321968.625,1352379.5,1379629.625,1402880.375,1351727.5
23_2025-08,23,2025-08,6,1195535.75,1244343.5,1287821.875,1324746.5,1358625.0,1203858.625
23_2025-04,23,2025-04,1,1276650.375,1313592.5,1346351.0,1374838.25,1398353.5,1289171.875
23_2025-05,23,2025-05,2,1230584.125,1275028.5,1312562.375,1347620.375,1377073.75,1332468.75
23_2025-06,23,2025-06,3,1233791.125,1276604.75,1312272.875,1346229.5,1375542.75,1305789.625
23_2025-07,23,2025-07,4,1282296.875,1320858.5,1354802.875,1384164.0,1407913.0,1351727.5
23_2025-08,23,2025-08,5,1195524.125,1242232.125,1286038.5,1324777.25,1358907.25,1203858.625
23_2025-09,23,2025-09,6,1198694.75,1241898.75,1282351.125,1318785.875,1352119.125,1279073.625
23_2025-05,23,2025-05,1,1205887.5,1254635.875,1297954.875,1339934.5,1375906.625,1332468.75
23_2025-06,23,2025-06,2,1228250.25,1272528.0,1311044.75,1351416.625,1384387.125,1305789.625
23_2025-07,23,2025-07,3,1228505.5,1275340.125,1317023.5,1358389.875,1391235.25,1351727.5
23_2025-08,23,2025-08,4,1183904.0,1234879.25,1284894.125,1329024.375,1368029.25,1203858.625
23_2025-09,23,2025-09,5,1206433.625,1254753.0,1297580.125,1339358.625,1374281.375,1279073.625
23_2025-10,23,2025-10,6,1227453.0,1270586.0,1308056.875,1347315.0,1379768.0,1305914.125
23_2025-06,23,2025-06,1,1247631.875,1283576.375,1318627.875,1352600.5,1381538.0,1305789.625
23_2025-07,23,2025-07,2,1253874.75,1290042.0,1327793.5,1362537.375,1391734.25,1351727.5
23_2025-08,23,2025-08,3,1226152.875,1267625.5,1302953.625,1338161.75,1368981.0,1203858.625
23_2025-09,23,2025-09,4,1231463.875,1270561.375,1304607.75,1339613.0,1370260.0,1279073.625
23_2025-10,23,2025-10,5,1252095.625,1287666.125,1324095.0,1358452.375,1387187.75,1305914.125
23_2025-11,23,2025-11,6,1237039.875,1274620.25,1308338.25,1341228.625,1369625.75,1199072.625
23_2025-07,23,2025-07,1,1258601.25,1292578.125,1329190.25,1363185.5,1391512.75,1351727.5
23_2025-08,23,2025-08,2,1236391.125,1274831.375,1309934.875,1343985.0,1374031.75,1203858.625
23_2025-09,23,2025-09,3,1233079.625,1272666.125,1308034.375,1342908.25,1373591.125,1279073.625
23_2025-10,23,2025-10,4,1249324.25,1286720.625,1324716.375,1359217.125,1389158.0,1305914.125
23_2025-11,23,2025-11,5,1221411.25,1264110.125,1300332.25,1335396.0,1365377.375,1199072.625
23_2025-12,23,2025-12,6,1235186.625,1273905.625,1309270.25,1343369.875,1373368.75,1334811.625
23_2025-08,23,2025-08,1,1244820.75,1285295.0,1320139.0,1341060.375,1359089.875,1203858.625
23_2025-09,23,2025-09,2,1250811.0,1289178.625,1324605.375,1352249.125,1366981.0,1279073.625
23_2025-10,23,2025-10,3,1265261.5,1301052.375,1335775.75,1357629.25,1370557.5,1305914.125
23_2025-11,23,2025-11,4,1246348.5,1286913.75,1321727.875,1341772.0,1359888.25,1199072.625
23_2025-12,23,2025-12,5,1223070.75,1266248.5,1297457.5,1329020.875,1353490.25,1334811.625
23_2026-01,23,2026-01,6,1255443.25,1289858.75,1321979.0,1349475.75,1363198.375,1281498.5
23_2025-09,23,2025-09,1,1220904.625,1268696.375,1306963.75,1340288.375,1358573.625,1279073.625
23_2025-10,23,2025-10,2,1209674.125,1264808.5,1310130.875,1345068.0,1361000.875,1305914.125
23_2025-11,23,2025-11,3,1196979.375,1239323.625,1287148.25,1326843.5,1352091.25,1199072.625
23_2025-12,23,2025-12,4,1233016.0,1280221.125,1318607.375,1348051.375,1362346.75,1334811.625
23_2026-01,23,2026-01,5,1195027.25,1236303.0,1286434.875,1328602.0,1354273.25,1281498.5
23_2026-02,23,2026-02,6,1204416.75,1255829.875,1301126.125,1339277.625,1360066.125,1161586.0
23_2025-10,23,2025-10,1,1268003.0,1294245.75,1332257.75,1353579.875,1362585.25,1305914.125
23_2025-11,23,2025-11,2,1266705.875,1294045.375,1319298.625,1340895.125,1358517.625,1199072.625
23_2025-12,23,2025-12,3,1267282.0,1294900.875,1320478.75,1340965.625,1358160.375,1334811.625
23_2026-01,23,2026-01,4,1272335.375,1298414.25,1337779.75,1355421.875,1363647.5,1281498.5
23_2026-02,23,2026-02,5,1172361.375,1198088.625,1239954.125,1278350.375,1305993.875,1161586.0
23_2026-03,23,2026-03,6,1179329.875,1210757.125,1256637.5,1283446.5,1310103.5,1277814.125
24_2024-11,24,2024-11,1,1219144.375,1241114.125,1264535.75,1288566.5,1310418.875,1269750.5
24_2024-12,24,2024-12,2,1212370.0,1232175.625,1255571.125,1280623.875,1306307.0,1302557.125
24_2025-01,24,2025-01,3,1235032.0,1260987.5,1287981.0,1313405.75,1332426.875,1333755.5
24_2025-02,24,2025-02,4,1210902.0,1233363.625,1259893.625,1287235.75,1311520.375,1196800.25
24_2025-03,24,2025-03,5,1206129.125,1223632.875,1247095.125,1270702.25,1295546.375,1269596.75
24_2025-04,24,2025-04,6,1232231.125,1257188.75,1282115.5,1308167.75,1326748.125,1262860.875
24_2024-12,24,2024-12,1,1213130.875,1232732.125,1255602.0,1279310.0,1303377.25,1302557.125
24_2025-01,24,2025-01,2,1230140.75,1255775.0,1280771.25,1305966.5,1324676.625,1333755.5
24_2025-02,24,2025-02,3,1213765.75,1237710.75,1265169.875,1290419.875,1312574.5,1196800.25
24_2025-03,24,2025-03,4,1208864.0,1227761.25,1252573.125,1277604.375,1302943.875,1269596.75
24_2025-04,24,2025-04,5,1226871.625,1253362.25,1278969.5,1303952.875,1323217.375,1262860.875
24_2025-05,24,2025-05,6,1216320.5,1239568.0,1265641.5,1289361.5,1311526.375,1322595.0
24_2025-01,24,2025-01,1,1237227.375,1266347.0,1294429.75,1317798.375,1334381.625,1333755.5
24_2025-02,24,2025-02,2,1209533.75,1234249.125,1264252.375,1291712.75,1313577.5,1196800.25
24_2025-03,24,2025-03,3,1211514.875,1236755.5,1266334.5,1293439.125,1315122.125,1269596.75
24_2025-04,24,2025-04,4,1229846.625,1259402.5,1288238.875,1314076.625,1332244.875,1262860.875
24_2025-05,24,2025-05,5,1212910.125,1238336.375,1268189.625,1295533.25,1317120.125,1322595.0
24_2025-06,24,2025-06,6,1214425.125,1239615.375,1268887.25,1295583.0,1316955.75,1277242.75
24_2025-02,24,2025-02,1,1221271.875,1246119.375,1272972.75,1299254.625,1322443.125,1196800.25
